Date,CLI,BTC_63d_Ret,BTC_Price
2020-02-07,-0.04718416382614815,26.081867664600733,9795.943359375
2020-02-08,-0.047071903339239385,26.663179661339235,9865.119140625
2020-02-09,-0.04687229500060566,29.073914777812192,10116.673828125
2020-02-10,-0.059264509770217744,28.654089558902207,9856.611328125
2020-02-11,-0.06601690392459056,33.83223414879877,10208.236328125
2020-02-12,-0.028737191021430686,35.817173024521,10326.0546875
2020-02-13,-0.03552796257676211,34.374249594456344,10214.3798828125
2020-02-14,-0.04598008119514105,34.9606632307507,10312.1162109375
2020-02-15,-0.04592443226507936,32.790203806186234,9889.4248046875
2020-02-16,-0.04585615621310973,32.85726341117647,9934.43359375
2020-02-17,-0.05543252264313814,33.48914585812214,9690.142578125
2020-02-18,-0.06753920698309818,42.34952909067226,10141.99609375
2020-02-19,0.07848633598027491,28.05432672735875,9633.38671875
2020-02-20,0.06761261706987184,28.816960139374803,9608.4755859375
2020-02-21,0.08698532555979402,29.403610770110266,9686.44140625
2020-02-22,0.08703069190931309,29.54706444450597,9663.181640625
2020-02-23,0.08715524841594849,27.85610115877708,9924.515625
2020-02-24,0.07548860087230372,27.15102383383921,9650.1748046875
2020-02-25,0.0783030076357771,24.353259138092255,9341.705078125
2020-02-26,0.1882966759897396,19.261588082439143,8820.5224609375
2020-02-27,0.14929097887613668,19.35096492098543,8784.494140625
2020-02-28,0.13889267284720067,17.363625078765534,8672.455078125
2020-02-29,0.1388682855479358,16.13693519475797,8599.5087890625
2020-03-01,2.869432347518263,14.285032535738033,8562.4541015625
2020-03-02,2.8710829506355737,19.572326828122705,8869.669921875
2020-03-03,2.8585633503526444,20.017119829271085,8787.7861328125
2020-03-04,2.4220985527983387,19.554783793959928,8755.24609375
2020-03-05,2.4107774699623183,26.21056080472145,9078.7626953125
2020-03-06,2.3955043568045182,21.6744866455258,9122.5458984375
2020-03-07,2.3807554729329454,18.425002610101178,8909.9541015625
2020-03-08,2.365982233133771,8.985735339909505,8108.1162109375
2020-03-09,2.3382304833465075,1.9681592871591036,7923.64453125
2020-03-10,2.299206254728719,-3.1602981534999546,7909.7294921875
2020-03-11,1.9681001166665364,-2.1066319843866665,7911.43017578125
2020-03-12,1.8661734053239045,-46.063164406922176,4970.7880859375
2020-03-13,1.8722394006307743,-38.37824389290033,5563.70703125
2020-03-14,1.8629314128876369,-43.53937190448014,5200.3662109375
2020-03-15,1.8541715238915315,-41.824360545971466,5392.31494140625
2020-03-16,1.82128449833229,-48.49755987815713,5014.47998046875
2020-03-17,1.7534187594715507,-52.43265794897462,5225.62939453125
2020-03-18,0.7190288523369988,-51.9524626289541,5238.4384765625
2020-03-19,0.6708079439526368,-34.292555571506924,6191.19287109375
2020-03-20,0.671509472335961,-36.49564444220223,6198.7783203125
2020-03-21,0.670212101911835,-36.871195777401496,6185.06640625
2020-03-22,0.6687794906242479,-40.09798791203458,5830.2548828125
2020-03-23,0.615557898374568,-29.959850966278335,6416.31494140625
2020-03-24,0.6545895446643069,-26.129572902319946,6734.8037109375
2020-03-25,-0.7948353198248624,-26.18453376681522,6681.06298828125
2020-03-26,-0.6990524531548736,-22.444875858353974,6716.4404296875
2020-03-27,-0.6977610158182386,-26.648106829114543,6469.79833984375
2020-03-28,-0.6973623942772199,-29.306500289952712,6242.19384765625
2020-03-29,-0.6968154791125949,-37.27120543079631,5922.04296875
2020-03-30,-0.7263184923222792,-32.620403068754,6429.841796875
2020-03-31,-0.6823463064454065,-37.397657997147284,6438.64453125
2020-04-01,2.280153922158302,-34.37051181329827,6606.7763671875
2020-04-02,2.2752860215925326,-33.62533990851014,6793.62451171875
2020-04-03,2.2356918044073835,-32.83546342385083,6733.38720703125
2020-04-04,2.1354226276002,-31.31473025457645,6867.52734375
2020-04-05,2.121308614496834,-31.915625312894484,6791.12939453125
2020-04-06,2.12010126448686,-24.531626753757912,7271.78125
2020-04-07,2.1507001866862456,-24.633219702926024,7176.41455078125
2020-04-08,1.5729679217502792,-27.06259189058033,7334.0986328125
2020-04-09,1.6196928166694335,-28.703300138370796,7302.08935546875
2020-04-10,1.6316153596197376,-35.54604829724634,6865.4931640625
2020-04-11,1.6252985434091893,-36.34314560327348,6859.0830078125
2020-04-12,1.6192060537701682,-37.2413081912677,6971.091796875
2020-04-13,1.6150087199918357,-36.461847941078865,6845.03759765625
2020-04-14,1.6294143957046963,-40.00522770134186,6842.427734375
2020-04-15,1.0669428189847177,-44.12406190301538,6642.10986328125
2020-04-16,1.0355884491502922,-36.133774366153524,7116.80419921875
2020-04-17,1.0554968102517568,-37.376227991771835,7096.1845703125
2020-04-18,1.0532332026253868,-30.94078275178681,7257.6650390625
2020-04-19,1.0509441585038473,-32.33956939960106,7189.4248046875
2020-04-20,1.0521003648768654,-34.22058631734871,6881.95849609375
2020-04-21,1.0162875324556297,-38.80191984992839,6880.3232421875
2020-04-22,0.6247150008561415,-30.271940199426133,7117.20751953125
2020-04-23,0.6359730974550565,-25.715678914966983,7429.724609375
2020-04-24,0.6137861615711169,-24.90602366629561,7550.90087890625
2020-04-25,0.6129073069390819,-24.413833874763526,7569.93603515625
2020-04-26,0.6121140737825466,-25.64057681400962,7679.8671875
2020-04-27,0.6351918478541108,-21.341641989841104,7795.60107421875
2020-04-28,0.6541245932317781,-17.946051973005687,7807.05859375
2020-04-29,0.49200401255435555,-0.2211425360280475,8801.0380859375
2020-04-30,0.5167292136316106,-1.4440437157754746,8658.5537109375
2020-05-01,1.5000605381042893,2.1932691057152844,8864.7666015625
2020-05-02,1.4950652050989495,4.425165430035814,8988.5966796875
2020-05-03,-0.5129786227507679,3.8379983000991316,8897.46875
2020-05-04,-0.5000487145349886,0.4834515240229468,8912.654296875
2020-05-05,-0.48016483892186845,2.4202847041630196,9003.0703125
2020-05-06,-0.4242451175261052,5.699671695185207,9268.76171875
2020-05-07,-0.3972930061458455,9.178724179509357,9951.5185546875
2020-05-08,-0.3701173867098311,7.597769025472751,9842.666015625
2020-05-09,-0.37013160582350224,7.395802327088331,9593.896484375
2020-05-10,-0.3702476769611131,7.692280211376411,8756.4306640625
2020-05-11,-0.3976071398235109,8.211973878959105,8601.7958984375
2020-05-12,-0.38422605420307576,10.716682035230074,8804.4775390625
2020-05-13,-0.6003669655454297,15.84734385949681,9269.9873046875
2020-05-14,-0.6121146783547207,67.20179222712684,9733.7216796875
2020-05-15,-0.624916654078264,51.67771587370928,9328.197265625
2020-05-16,-0.6246665586132656,58.953229217078,9377.013671875
2020-05-17,-0.6243809281730917,58.41299742089203,9670.7392578125
2020-05-18,-0.5950480764090748,66.2532126989563,9726.5751953125
2020-05-19,-0.5843817607241358,62.15397817873989,9729.0380859375
2020-05-20,0.047967278310546285,59.768452353628774,9522.9814453125
2020-05-21,0.02862316189092727,38.314041816662254,9081.76171875
2020-05-22,0.016474846612308802,39.29556728333579,9182.5771484375
2020-05-23,0.01648693870563807,39.80747008466262,9209.287109375
2020-05-24,0.0164016879399069,41.05958766556128,8790.3681640625
2020-05-25,0.027212614072818234,32.79861823130983,8906.9345703125
2020-05-26,0.0627734595920497,27.1438409746237,8835.052734375
2020-05-27,1.1947161412617282,31.786094090865248,9181.017578125
2020-05-28,1.2184713421459579,34.9440444356209,9525.7509765625
2020-05-29,1.222322366937816,37.771824219133386,9439.1240234375
2020-05-30,1.2196187692827098,44.083687271168884,9700.4140625
2020-05-31,1.2169652995557854,46.850279345435766,9461.05859375
2020-06-01,0.5988662211506127,45.822366125390914,10167.2685546875
2020-06-02,0.6183368893252839,39.21060790414573,9529.8037109375
2020-06-03,-1.6494410386288036,37.95579708666777,9656.7177734375
2020-06-04,-1.6444381652184166,36.646275428636876,9800.63671875
2020-06-05,-1.6212164589109093,36.14879628430531,9665.533203125
2020-06-06,-1.6173650177105172,34.05350368400602,9653.6796875
2020-06-07,-1.613585953652171,36.25575660184007,9758.8525390625
2020-06-08,-1.594725116301837,29.54676108591341,9771.4892578125
2020-06-09,-1.5875340603829347,31.114364166591628,9795.7001953125
2020-06-10,-1.2151222718078414,29.6974932557012,9870.0947265625
2020-06-11,-1.2541149496713593,24.419321139968957,9321.78125
2020-06-12,-1.274895464635394,32.27654413858169,9480.84375
2020-06-13,-1.2731596548552195,32.31122611759666,9475.27734375
2020-06-14,-1.2713168006751954,29.753132301808847,9386.7880859375
2020-06-15,-1.2801596996764537,32.25650887238427,9450.7021484375
2020-06-16,-1.2552604933389282,33.214377894822874,9538.0244140625
2020-06-17,-0.7824465375871732,35.57815387676152,9480.2548828125
2020-06-18,-0.8108922352214143,27.950978206616817,9411.8408203125
2020-06-19,-0.8293187273600062,26.916798695750643,9288.0185546875
2020-06-20,-0.828888792887686,25.14277180296504,9332.3408203125
2020-06-21,-0.8283232558973224,25.779346480313905,9303.6298828125
2020-06-22,-0.8091407444923854,33.7921756737827,9648.7177734375
2020-06-23,-0.7918633835584573,33.61820985367108,9629.658203125
2020-06-24,-0.5252557838739564,26.896136280119798,9313.6103515625
2020-06-25,-0.5542013035121901,22.073493412961547,9264.8134765625
2020-06-26,-0.568780868277777,19.34978056462871,9162.91796875
2020-06-27,-0.5685952358458717,17.807068712584456,9045.390625
2020-06-28,-0.5683743117285878,17.444996211368498,9143.58203125
2020-06-29,-0.5773700679086946,16.46493029328788,9190.8544921875
2020-06-30,-0.5714469679630911,15.741252266901027,9137.9931640625
2020-07-01,-1.4257479559379937,4.740790091679928,9228.3251953125
2020-07-02,-1.411653544464254,5.229595418471156,9123.41015625
